Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG03AP052000S900,2021.03,1424,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03AP052000S900,2021.06,-3340,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03AP052000S900,2021.09,2640,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03AP052000S900,2021.12,1944,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03AP052000S900,2022.03,545,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03AP052000S900,2022.06,-854,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03AP052000S900,2022.09,442,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03AP052000S900,2022.12,3445,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03AP052000S900,2023.03,465,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03AP052000S900,2023.06,-3917,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03AP052000S900,2023.09,1001,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG03AP052000S900,2023.12,-158,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG03AP052000S900,2024.03,-101,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG03AP052000S900,2024.06,-2915,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG03AP052000S900,2024.09,1034,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG03AP052000S900,2024.12,1477,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG03AP052000S900,2025.03,-678,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG03AP052000S900,2025.06,-3303,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG03AP052000S900,2025.09,645,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2025,9
SNEQ.SG03AP052000S900,2025.12,2266,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2025,12
SNEQ.SG03AP052000S900,2026.03,683,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2026,3
SNEQ.SG03AP030000S310,2011.06,9547,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2011,6
SNEQ.SG03AP030000S310,2011.09,8933,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2011,9
SNEQ.SG03AP030000S310,2011.12,9169,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2011,12
SNEQ.SG03AP030000S310,2012.03,9028,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2012,3
SNEQ.SG03AP030000S310,2012.06,9589,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2012,6
SNEQ.SG03AP030000S310,2012.09,9150,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2012,9
SNEQ.SG03AP030000S310,2012.12,9293,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2012,12
SNEQ.SG03AP030000S310,2013.03,9257,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2013,3
SNEQ.SG03AP030000S310,2013.06,9792,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2013,6
SNEQ.SG03AP030000S310,2013.09,9523,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2013,9
SNEQ.SG03AP030000S310,2013.12,9703,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2013,12
SNEQ.SG03AP030000S310,2014.03,9661,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2014,3
SNEQ.SG03AP030000S310,2014.06,10323,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2014,6
SNEQ.SG03AP030000S310,2014.09,9961,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2014,9
SNEQ.SG03AP030000S310,2014.12,10066,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2014,12
SNEQ.SG03AP030000S310,2015.03,10050,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2015,3
SNEQ.SG03AP030000S310,2015.06,10792,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2015,6
SNEQ.SG03AP030000S310,2015.09,10339,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2015,9
SNEQ.SG03AP030000S310,2015.12,10283,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2015,12
SNEQ.SG03AP030000S310,2016.03,10359,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2016,3
SNEQ.SG03AP030000S310,2016.06,10974,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03AP030000S310,2016.09,10824,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03AP030000S310,2016.12,10836,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03AP030000S310,2017.03,10918,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03AP030000S310,2017.06,11585,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03AP030000S310,2017.09,11493,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03AP030000S310,2017.12,11474,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03AP030000S310,2018.03,11507,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03AP030000S310,2018.06,12402,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03AP030000S310,2018.09,12168,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03AP030000S310,2018.12,12349,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03AP030000S310,2019.03,12387,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03AP030000S310,2019.06,13687,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03AP030000S310,2019.09,13075,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03AP030000S310,2019.12,13518,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03AP030000S310,2020.03,13583,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03AP030000S310,2020.06,15008,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03AP030000S310,2020.09,14450,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03AP030000S310,2020.12,15027,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03AP030000S310,2021.03,15325,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03AP030000S310,2021.06,16645,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03AP030000S310,2021.09,16191,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03AP030000S310,2021.12,17476,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03AP030000S310,2022.03,17426,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03AP030000S310,2022.06,18951,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03AP030000S310,2022.09,18284,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03AP030000S310,2022.12,18203,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03AP030000S310,2023.03,18139,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03AP030000S310,2023.06,20102,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03AP030000S310,2023.09,19161,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG03AP030000S310,2023.12,19440,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG03AP030000S310,2024.03,19111,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG03AP030000S310,2024.06,21242,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG03AP030000S310,2024.09,19797,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG03AP030000S310,2024.12,19792,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG03AP030000S310,2025.03,19720,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG03AP030000S310,2025.06,21650,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG03AP030000S310,2025.09,20564,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2025,9
SNEQ.SG03AP030000S310,2025.12,21429,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2025,12
SNEQ.SG03AP030000S310,2026.03,21371,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2026,3
SNEQ.SG03AP030000S321,2011.06,1291,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2011,6
SNEQ.SG03AP030000S321,2011.09,1267,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2011,9
SNEQ.SG03AP030000S321,2011.12,1310,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2011,12
SNEQ.SG03AP030000S321,2012.03,1174,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2012,3
SNEQ.SG03AP030000S321,2012.06,1351,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2012,6
SNEQ.SG03AP030000S321,2012.09,1166,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2012,9
SNEQ.SG03AP030000S321,2012.12,1217,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2012,12
SNEQ.SG03AP030000S321,2013.03,1134,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2013,3
SNEQ.SG03AP030000S321,2013.06,1280,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2013,6
SNEQ.SG03AP030000S321,2013.09,1213,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2013,9
SNEQ.SG03AP030000S321,2013.12,1255,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2013,12
SNEQ.SG03AP030000S321,2014.03,1216,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2014,3
SNEQ.SG03AP030000S321,2014.06,1324,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2014,6
SNEQ.SG03AP030000S321,2014.09,1305,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2014,9
SNEQ.SG03AP030000S321,2014.12,1320,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2014,12
SNEQ.SG03AP030000S321,2015.03,1231,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2015,3
SNEQ.SG03AP030000S321,2015.06,1449,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2015,6
SNEQ.SG03AP030000S321,2015.09,1341,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2015,9
SNEQ.SG03AP030000S321,2015.12,1381,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2015,12
SNEQ.SG03AP030000S321,2016.03,1316,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,3
SNEQ.SG03AP030000S321,2016.06,1512,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03AP030000S321,2016.09,1392,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03AP030000S321,2016.12,1437,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03AP030000S321,2017.03,1375,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,3
